TimeStamp,ON/OFF,Power_W,Current,Sauna Temperature,Humidity,Steam,Water Temperature,Cost,Price_EUR_kWh,T_set
2023-01-12 22:04:14.741453,0.0,43.88,0.19,49.2,99.9,85.59,61.17,2.460652773792889e-06,0.17038999999999999,50
2023-01-12 22:04:15.932769,0.0,43.41,0.19,49.2,99.9,85.74,60.68,2.4477009849856665e-06,0.17038999999999999,50
2023-01-12 22:04:17.118316,0.0,44.25,0.19,49.2,99.9,85.71,61.17,2.4829824680145826e-06,0.17038999999999999,50
2023-01-12 22:04:18.308724,0.0,45.29,0.2,49.2,99.9,85.71,61.57,2.551759613873555e-06,0.17038999999999999,50
2023-01-12 22:04:19.494513,0.0,44.75,0.19,49.3,99.9,85.84,61.01,2.511551333339583e-06,0.17038999999999999,50
2023-01-12 22:04:20.685609,0.0,42.43,0.18,49.3,99.9,85.64,61.17,2.3920012380219997e-06,0.17038999999999999,50
2023-01-12 22:04:21.871861,0.0,43.95,0.19,49.3,99.9,85.79,60.68,2.4676152140016668e-06,0.17038999999999999,50
2023-01-12 22:04:23.063644,0.0,44.91,0.2,49.3,99.9,85.79,61.33,2.53327211949075e-06,0.17038999999999999,50
2023-01-12 22:04:24.249454,0.0,41.7,0.18,49.3,99.9,85.71,61.01,2.340414421675e-06,0.17038999999999999,50
2023-01-12 22:04:25.441678,0.0,43.13,0.19,49.3,99.9,85.84,61.25,2.433766564621333e-06,0.17038999999999999,50
2023-01-12 22:04:26.627680,0.0,39.15,0.17,49.4,99.9,85.81,61.01,2.1976513284825e-06,0.17038999999999999,50
2023-01-12 22:04:27.819697,0.0,36.82,0.16,49.4,99.9,85.74,61.49,2.0773412043101665e-06,0.17038999999999999,50
2023-01-12 22:04:29.005918,0.0,44.83,0.19,49.3,99.9,85.84,60.93,2.516957887554916e-06,0.17038999999999999,50
2023-01-12 22:04:30.197694,0.0,44.27,0.19,49.3,99.9,85.81,61.25,2.497156491270222e-06,0.17038999999999999,50
2023-01-12 22:04:31.383709,0.0,44.52,0.19,49.4,99.9,85.84,61.65,2.4991190186783333e-06,0.17038999999999999,50
2023-01-12 22:04:32.575899,0.0,43.49,0.19,49.4,99.9,85.86,61.17,2.4540108835580553e-06,0.17038999999999999,50
2023-01-12 22:04:33.762043,0.0,46.31,0.2,49.4,99.9,85.86,61.73,2.5998829713804445e-06,0.17038999999999999,50
2023-01-12 22:04:34.953807,0.0,43.55,0.19,49.4,99.9,85.93,61.25,2.456518413793889e-06,0.17038999999999999,50
2023-01-12 22:04:36.139786,0.0,44.44,0.19,49.5,99.9,85.96,61.65,2.4945525174545554e-06,0.17038999999999999,50
2023-01-12 22:04:37.331991,0.0,40.63,0.18,49.5,99.9,85.91,61.33,2.292658466185694e-06,0.17038999999999999,50
2023-01-12 22:04:38.518872,0.0,46.25,0.2,49.6,99.9,85.96,61.73,2.5981278412604167e-06,0.17038999999999999,50
2023-01-12 22:04:39.709769,0.0,41.55,0.18,49.6,99.9,85.96,61.57,2.341999680537916e-06,0.17038999999999999,50
2023-01-12 22:04:40.895022,0.0,42.75,0.19,49.6,99.9,86.08,61.57,2.39821869670625e-06,0.17038999999999999,50
2023-01-12 22:04:42.085310,0.0,45.62,0.2,49.6,99.9,85.98,61.73,2.570093589232889e-06,0.17038999999999999,50
2023-01-12 22:04:43.270677,0.0,45.07,0.2,49.7,99.9,86.03,61.25,2.5286108246303053e-06,0.17038999999999999,50
2023-01-12 22:04:44.460853,0.0,43.14,0.19,49.7,99.9,86.08,61.57,2.4301491622026663e-06,0.17038999999999999,50
2023-01-12 22:04:45.645508,0.0,44.82,0.19,49.7,99.9,86.06,61.73,2.5130743998525002e-06,0.17038999999999999,50
2023-01-12 22:04:46.837064,0.0,42.24,0.18,49.7,99.9,86.25,61.49,2.3822095949226667e-06,0.17038999999999999,50
2023-01-12 22:04:48.022103,0.0,43.16,0.19,49.8,99.9,86.23,61.33,2.4207820003509996e-06,0.17038999999999999,50
2023-01-12 22:04:49.213008,0.0,46.24,0.2,49.8,99.9,86.23,61.33,2.6063728690022225e-06,0.17038999999999999,50
2023-01-12 22:04:50.397863,0.0,40.83,0.18,49.8,99.9,86.32,61.65,2.2897400877954166e-06,0.17038999999999999,50
2023-01-12 22:04:51.588924,0.0,44.4,0.19,49.8,99.9,86.2,61.73,2.502986900076666e-06,0.17038999999999999,50
2023-01-12 22:04:52.774375,0.0,43.38,0.19,49.9,99.9,86.23,61.49,2.4339674004745e-06,0.17038999999999999,50
2023-01-12 22:04:53.965067,0.0,44.46,0.19,49.9,99.9,86.28,61.73,2.505592822018e-06,0.17038999999999999,50
2023-01-12 22:04:55.151484,0.0,45.26,0.2,50.0,99.9,86.28,61.65,2.541519889564944e-06,0.17038999999999999,50
2023-01-12 22:04:56.341863,0.0,44.74,0.19,50.0,99.9,86.28,61.41,2.5207097347831665e-06,0.17038999999999999,50
2023-01-12 22:04:57.528559,0.0,41.71,0.18,50.0,99.9,86.18,61.01,2.342724775656222e-06,0.17038999999999999,50
2023-01-12 22:04:58.718992,0.0,43.19,0.19,50.0,99.9,86.3,61.25,2.4334911078875835e-06,0.17038999999999999,50
2023-01-12 22:04:59.905819,0.0,45.45,0.2,50.0,99.9,86.23,61.57,2.55307108819125e-06,0.17038999999999999,50
2023-01-12 22:05:01.096105,0.0,45.65,0.2,50.0,99.9,86.23,61.41,2.5717793777224993e-06,0.17038999999999999,50
2023-01-12 22:05:02.281924,0.0,42.85,0.19,50.0,99.9,86.13,61.57,2.404976477699583e-06,0.17038999999999999,50
2023-01-12 22:05:03.473209,0.0,42.98,0.19,50.0,99.9,86.08,61.65,2.4233920940074995e-06,0.17038999999999999,50
2023-01-12 22:05:04.659125,0.0,45.14,0.2,50.0,99.9,86.03,61.41,2.533711049337111e-06,0.17038999999999999,50
2023-01-12 22:05:05.849137,0.0,42.43,0.18,50.0,99.9,86.13,61.49,2.389824310770111e-06,0.17038999999999999,50
2023-01-12 22:05:07.034576,0.0,44.78,0.19,50.0,99.9,85.91,61.65,2.512493243106611e-06,0.17038999999999999,50
2023-01-12 22:05:08.226077,0.0,43.4,0.19,50.0,99.9,86.06,61.33,2.4475171455349997e-06,0.17038999999999999,50
2023-01-12 22:05:09.412163,0.0,46.42,0.2,50.1,99.9,86.01,61.25,2.6059310344796667e-06,0.17038999999999999,50
2023-01-12 22:05:10.603103,0.0,46.38,0.2,50.1,99.9,85.96,61.49,2.6143409680300003e-06,0.17038999999999999,50
2023-01-12 22:05:11.788040,0.0,47.8,0.21,50.0,99.9,86.08,61.49,2.6808021270983325e-06,0.17038999999999999,50
2023-01-12 22:05:12.979244,0.0,44.4,0.19,50.0,99.9,85.93,60.85,2.5032874112399996e-06,0.17038999999999999,50
2023-01-12 22:05:14.165152,0.0,45.17,0.2,50.0,99.9,85.96,61.73,2.5353778478612217e-06,0.17038999999999999,50
2023-01-12 22:05:15.356194,0.0,43.82,0.19,50.0,99.9,85.93,61.49,2.4702508178809995e-06,0.17038999999999999,50
2023-01-12 22:05:16.544549,0.0,44.9,0.2,50.1,99.9,85.89,61.65,2.5254230553902775e-06,0.17038999999999999,50
2023-01-12 22:05:17.732976,0.0,43.83,0.19,50.1,99.9,85.96,61.33,2.4653897317527496e-06,0.17038999999999999,50
2023-01-12 22:05:18.918339,0.0,44.93,0.2,50.0,99.9,85.93,61.01,2.5207477473722493e-06,0.17038999999999999,50
2023-01-12 22:05:20.108317,0.0,44.04,0.19,50.0,99.9,85.93,60.85,2.4804349657046663e-06,0.17038999999999999,50
2023-01-12 22:05:21.295873,0.0,43.31,0.19,50.0,99.9,85.79,61.33,2.434354847455667e-06,0.17038999999999999,50
2023-01-12 22:05:22.488303,0.0,45.28,0.2,50.0,99.9,85.93,61.25,2.555529591071111e-06,0.17038999999999999,50
2023-01-12 22:05:23.675438,0.0,43.68,0.19,50.0,99.9,85.81,61.01,2.454281316153333e-06,0.17038999999999999,50
2023-01-12 22:05:24.867526,0.0,45.73,0.2,50.0,99.9,85.89,60.68,2.580186625737111e-06,0.17038999999999999,50
2023-01-12 22:05:26.054662,0.0,46.82,0.2,50.0,99.9,85.89,61.01,2.630713095648e-06,0.17038999999999999,50
2023-01-12 22:05:27.246440,0.0,46.84,0.2,50.0,99.9,85.84,61.33,2.642127995053556e-06,0.17038999999999999,50
2023-01-12 22:05:28.433355,0.0,47.34,0.21,50.0,99.9,85.91,61.65,2.6594355760774995e-06,0.17038999999999999,50
2023-01-12 22:05:29.625435,0.0,48.67,0.21,50.0,99.9,85.69,60.93,2.746049427806667e-06,0.17038999999999999,50
2023-01-12 22:05:30.812260,0.0,46.81,0.2,50.0,99.9,85.89,60.93,2.6294621836159722e-06,0.17038999999999999,50
2023-01-12 22:05:32.003869,0.0,47.81,0.21,50.0,99.9,85.59,61.73,2.6964608587647505e-06,0.17038999999999999,50
2023-01-12 22:05:33.191349,0.0,50.38,0.22,50.0,99.9,85.81,60.77,2.831561959037778e-06,0.17038999999999999,50
2023-01-12 22:05:34.383388,0.0,46.66,0.2,50.0,99.9,85.59,61.33,2.632551046194055e-06,0.17038999999999999,50
2023-01-12 22:05:35.570488,0.0,48.67,0.21,50.0,99.9,85.69,61.57,2.7345776086750003e-06,0.17038999999999999,50
2023-01-12 22:05:36.762472,0.0,47.7,0.21,50.0,99.9,85.64,61.01,2.69110353732e-06,0.17038999999999999,50
2023-01-12 22:05:37.949050,0.0,48.72,0.21,50.0,99.9,85.57,61.33,2.7361832106839995e-06,0.17038999999999999,50
2023-01-12 22:05:39.140481,0.0,47.43,0.21,50.0,99.9,85.67,61.01,2.67462945258575e-06,0.17038999999999999,50
2023-01-12 22:05:40.327063,0.0,46.17,0.2,50.0,99.9,85.57,60.93,2.5929803920185e-06,0.17038999999999999,50
2023-01-12 22:05:41.518525,0.0,48.37,0.21,50.0,99.9,85.64,61.01,2.727708049001833e-06,0.17038999999999999,50
2023-01-12 22:05:42.705089,1.0,2004.36,8.71,50.0,99.9,85.57,61.17,0.00011256632744172931,0.17038999999999999,50
2023-01-12 22:05:43.894559,0.0,1864.21,8.11,50.0,99.9,85.64,61.33,0.00010495180894660918,0.17038999999999999,50
2023-01-12 22:05:45.080438,0.0,49.9,0.22,50.0,99.9,85.59,61.25,2.8008027633941663e-06,0.17038999999999999,50
2023-01-12 22:05:46.271053,0.0,47.95,0.21,50.0,99.9,85.52,61.41,2.702100907863194e-06,0.17038999999999999,50
2023-01-12 22:05:47.457464,0.0,47.32,0.21,50.0,99.9,85.52,60.6,2.6571832294785556e-06,0.17038999999999999,50
2023-01-12 22:05:48.648477,0.0,49.5,0.22,50.0,99.9,85.49,61.25,2.7903796947125002e-06,0.17038999999999999,50
2023-01-12 22:05:49.834910,0.0,49.06,0.21,49.9,99.9,85.49,60.85,2.7549413899339442e-06,0.17038999999999999,50
2023-01-12 22:05:51.025185,0.0,47.39,0.21,49.9,99.9,85.54,61.01,2.6697809066881946e-06,0.17038999999999999,50
2023-01-12 22:05:52.211511,0.0,48.04,0.21,49.9,99.9,85.54,60.93,2.697420473946e-06,0.17038999999999999,50
2023-01-12 22:05:53.402559,0.0,45.59,0.2,49.9,99.9,85.52,61.25,2.570043407484667e-06,0.17038999999999999,50
2023-01-12 22:05:54.589491,0.0,45.03,0.2,49.9,99.9,85.57,60.68,2.529702138029e-06,0.17038999999999999,50
2023-01-12 22:05:55.780399,0.0,43.67,0.19,49.9,99.9,85.42,61.33,2.461517947950111e-06,0.17038999999999999,50
2023-01-12 22:05:56.967265,0.0,43.69,0.19,49.9,99.9,85.54,60.85,2.4542869361834995e-06,0.17038999999999999,50
2023-01-12 22:05:58.158585,0.0,44.44,0.19,49.9,99.9,85.35,61.33,2.5057866160311106e-06,0.17038999999999999,50
2023-01-12 22:05:59.345070,0.0,44.49,0.19,49.9,99.9,85.45,61.33,2.4984246723287502e-06,0.17038999999999999,50
2023-01-12 22:06:00.535570,0.0,43.59,0.19,49.9,99.9,85.3,61.33,2.4561668802916665e-06,0.17038999999999999,50
2023-01-12 22:06:01.722198,0.0,44.35,0.19,49.9,99.9,85.35,61.57,2.4908628658894443e-06,0.17038999999999999,50
2023-01-12 22:06:02.911615,0.0,46.06,0.2,49.9,99.9,85.49,61.33,2.5929830463160556e-06,0.17038999999999999,50
2023-01-12 22:06:04.098781,0.0,44.59,0.19,49.9,99.9,85.35,60.44,2.5054776014601667e-06,0.17038999999999999,50
2023-01-12 22:06:05.289670,0.0,42.33,0.18,49.9,99.9,85.42,60.93,2.38594898948175e-06,0.17038999999999999,50
2023-01-12 22:06:06.475973,0.0,46.01,0.2,49.9,99.9,85.45,60.77,2.5833869659726943e-06,0.17038999999999999,50
2023-01-12 22:06:07.666710,0.0,44.05,0.19,49.9,99.9,85.32,61.33,2.482580636330972e-06,0.17038999999999999,50
2023-01-12 22:06:08.852728,0.0,44.97,0.2,49.8,99.9,85.35,60.85,2.524386041024833e-06,0.17038999999999999,50
2023-01-12 22:06:10.043449,0.0,46.33,0.2,49.8,99.9,85.35,61.33,2.611042346842416e-06,0.17038999999999999,50
2023-01-12 22:06:11.229100,0.0,42.64,0.19,49.8,99.9,85.32,61.25,2.392851075186e-06,0.17038999999999999,50
2023-01-12 22:06:12.419631,0.0,45.95,0.2,49.8,99.9,85.35,60.68,2.5892132825793056e-06,0.17038999999999999,50
2023-01-12 22:06:13.604569,0.0,44.57,0.19,49.8,99.9,85.4,61.33,2.4996537999992776e-06,0.17038999999999999,50
2023-01-12 22:06:14.795730,0.0,45.0,0.2,49.8,99.9,85.45,61.25,2.5370240348749996e-06,0.17038999999999999,50
2023-01-12 22:06:15.981377,1.0,2005.56,8.72,49.9,99.9,85.3,60.6,0.00011254667476704297,0.17038999999999999,50
2023-01-12 22:06:17.171352,1.0,2026.14,8.81,49.9,99.9,85.27,61.33,0.00011411661742337084,0.17038999999999999,50
2023-01-12 22:06:18.357708,1.0,2020.65,8.79,49.8,99.9,85.32,61.33,0.000113461292982235,0.17038999999999999,50
2023-01-12 22:06:19.548618,0.0,560.45,2.44,49.8,99.9,85.35,61.17,3.1590566767695826e-05,0.17038999999999999,50
2023-01-12 22:06:20.734268,0.0,43.47,0.19,49.8,99.9,85.15,61.01,2.4394265597625e-06,0.17038999999999999,50
2023-01-12 22:06:21.924716,0.0,45.57,0.2,49.8,99.9,85.25,60.77,2.5676218361639993e-06,0.17038999999999999,50
2023-01-12 22:06:23.109782,0.0,43.98,0.19,49.8,99.9,85.25,61.17,2.466830817957e-06,0.17038999999999999,50
2023-01-12 22:06:24.300848,0.0,47.57,0.21,49.8,99.9,85.3,60.68,2.6817024025421664e-06,0.17038999999999999,50
2023-01-12 22:06:25.486682,0.0,46.5,0.2,49.8,99.9,85.18,60.6,2.609867463775e-06,0.17038999999999999,50
2023-01-12 22:06:26.677832,0.0,43.73,0.19,49.8,99.9,85.2,61.41,2.465400811362499e-06,0.17038999999999999,50
2023-01-12 22:06:27.862867,0.0,44.7,0.19,49.8,99.9,85.2,61.57,2.5071499111541668e-06,0.17038999999999999,50
2023-01-12 22:06:29.053608,0.0,45.89,0.2,49.8,99.9,85.23,61.17,2.5862884927919723e-06,0.17038999999999999,50
2023-01-12 22:06:30.238639,0.0,43.14,0.19,49.8,99.9,85.25,61.65,2.4196438945451668e-06,0.17038999999999999,50
2023-01-12 22:06:31.429763,0.0,44.5,0.19,49.8,99.9,85.2,61.49,2.5087569491722217e-06,0.17038999999999999,50
2023-01-12 22:06:32.615163,0.0,44.59,0.19,49.8,99.9,85.3,61.25,2.5017505123722222e-06,0.17038999999999999,50
2023-01-12 22:06:33.805857,0.0,42.28,0.18,49.8,99.9,85.32,61.33,2.382740496084666e-06,0.17038999999999999,50
2023-01-12 22:06:34.991116,0.0,42.82,0.19,49.8,99.9,85.3,61.17,2.402157764680055e-06,0.17038999999999999,50
2023-01-12 22:06:36.181837,0.0,43.72,0.19,49.8,99.9,85.4,61.73,2.4639493072296667e-06,0.17038999999999999,50
2023-01-12 22:06:37.367078,0.0,38.44,0.17,49.8,99.9,85.27,60.85,2.1564115404932215e-06,0.17038999999999999,50
2023-01-12 22:06:38.557911,0.0,34.8,0.15,49.8,99.9,85.42,61.49,1.9614250037433334e-06,0.17038999999999999,50
2023-01-12 22:06:39.743585,0.0,39.31,0.17,49.9,99.9,85.3,61.73,2.2060225248129446e-06,0.17038999999999999,50
2023-01-12 22:06:40.933959,0.0,42.78,0.19,49.9,99.9,85.45,61.41,2.410270663969667e-06,0.17038999999999999,50
2023-01-12 22:06:42.120894,0.0,43.19,0.19,49.9,99.9,85.45,61.33,2.426340472870417e-06,0.17038999999999999,50
2023-01-12 22:06:43.311866,0.0,45.98,0.2,49.9,99.9,85.57,61.57,2.591863467582888e-06,0.17038999999999999,50
2023-01-12 22:06:44.498482,0.0,44.31,0.19,49.9,99.9,85.59,61.73,2.488591148787333e-06,0.17038999999999999,50
2023-01-12 22:06:45.689987,0.0,43.44,0.19,49.9,99.9,85.57,61.81,2.4497811458633328e-06,0.17038999999999999,50
2023-01-12 22:06:46.875893,0.0,43.02,0.19,50.0,99.9,85.64,61.65,2.4146949539129996e-06,0.17038999999999999,50
2023-01-12 22:06:48.066947,0.0,44.43,0.19,50.0,99.9,85.57,61.57,2.5046633871655e-06,0.17038999999999999,50
2023-01-12 22:06:49.253189,0.0,44.93,0.2,50.0,99.9,85.64,61.01,2.5226169952481664e-06,0.17038999999999999,50
2023-01-12 22:06:50.444081,0.0,44.31,0.19,50.0,99.9,85.64,61.49,2.497558848323e-06,0.17038999999999999,50
2023-01-12 22:06:51.630775,0.0,43.15,0.19,50.0,99.9,85.62,61.81,2.4236011436052774e-06,0.17038999999999999,50
2023-01-12 22:06:52.822979,0.0,44.23,0.19,50.0,99.9,85.69,61.57,2.495796182705222e-06,0.17038999999999999,50
2023-01-12 22:06:54.009686,0.0,42.16,0.18,50.1,99.9,85.71,61.73,2.368021867104666e-06,0.17038999999999999,50
2023-01-12 22:06:55.201988,0.0,43.0,0.19,50.1,99.9,85.86,61.65,2.4265895901499993e-06,0.17038999999999999,50
2023-01-12 22:06:56.388641,0.0,43.96,0.19,50.1,99.9,85.71,61.81,2.4690110148036665e-06,0.17038999999999999,50
2023-01-12 22:06:57.579970,0.0,43.38,0.19,50.1,99.9,85.81,61.73,2.4460361071355e-06,0.17038999999999999,50
2023-01-12 22:06:58.766280,0.0,44.87,0.2,50.1,99.9,85.71,61.97,2.519392678773055e-06,0.17038999999999999,50
2023-01-12 22:06:59.957776,0.0,45.75,0.2,50.1,99.9,85.64,61.65,2.580033168716667e-06,0.17038999999999999,50
2023-01-12 22:07:01.144641,0.0,42.44,0.18,50.1,99.9,85.74,61.41,2.384066143537222e-06,0.17038999999999999,50
2023-01-12 22:07:02.335978,0.0,43.26,0.19,50.1,99.9,85.57,61.25,2.4392861356838333e-06,0.17038999999999999,50
2023-01-12 22:07:03.521944,0.0,40.97,0.18,50.1,99.9,85.59,61.65,2.2997456427605e-06,0.17038999999999999,50
2023-01-12 22:07:04.713039,0.0,41.12,0.18,50.1,99.9,85.62,61.41,2.3181477334155553e-06,0.17038999999999999,50
2023-01-12 22:07:05.898560,0.0,42.14,0.18,50.1,99.9,85.59,61.73,2.3645330286740556e-06,0.17038999999999999,50
2023-01-12 22:07:07.088669,0.0,39.62,0.17,50.1,99.9,85.59,61.65,2.231735968012833e-06,0.17038999999999999,50
2023-01-12 22:07:08.274461,0.0,39.57,0.17,50.1,99.9,85.74,61.25,2.2208343618559996e-06,0.17038999999999999,50
2023-01-12 22:07:09.465107,0.0,42.35,0.18,50.1,99.9,85.59,61.57,2.3865892171275e-06,0.17038999999999999,50
2023-01-12 22:07:10.651083,0.0,39.3,0.17,50.1,99.9,85.69,61.57,2.2060230861533327e-06,0.17038999999999999,50
2023-01-12 22:07:11.842146,0.0,41.2,0.18,50.1,99.9,85.59,61.57,2.3225953478566664e-06,0.17038999999999999,50
2023-01-12 22:07:13.027993,0.0,41.27,0.18,50.1,99.9,85.64,61.81,2.316352925144195e-06,0.17038999999999999,50
2023-01-12 22:07:14.219156,0.0,41.44,0.18,50.1,99.9,85.64,61.41,2.3363211673168884e-06,0.17038999999999999,50
2023-01-12 22:07:15.404736,0.0,39.88,0.17,50.1,99.9,85.59,61.49,2.2378327030155555e-06,0.17038999999999999,50
2023-01-12 22:07:16.595893,0.0,43.22,0.19,50.1,99.9,85.64,61.65,2.436662457211278e-06,0.17038999999999999,50
2023-01-12 22:07:17.780848,0.0,40.45,0.18,50.1,99.9,85.57,61.17,2.268621198639583e-06,0.17038999999999999,50
2023-01-12 22:07:18.971021,0.0,41.06,0.18,50.1,99.9,85.57,61.33,2.312973414143944e-06,0.17038999999999999,50
2023-01-12 22:07:20.156870,0.0,40.68,0.18,50.2,99.9,85.52,60.93,2.283241965543e-06,0.17038999999999999,50
2023-01-12 22:07:21.347124,0.0,63.35,0.28,50.2,99.9,85.57,61.49,3.5688465176252773e-06,0.17038999999999999,50
2023-01-12 22:07:22.532605,0.0,103.59,0.45,50.1,99.9,85.52,61.57,5.81238044590225e-06,0.17038999999999999,50
2023-01-12 22:07:23.723158,0.0,104.72,0.46,50.1,99.9,85.57,61.73,5.900923295600666e-06,0.17038999999999999,50
2023-01-12 22:07:24.908942,0.0,104.36,0.45,50.1,99.9,85.57,61.41,5.857081384420444e-06,0.17038999999999999,50
2023-01-12 22:07:26.101165,0.0,112.03,0.49,50.1,99.9,85.57,61.73,6.3216934741525276e-06,0.17038999999999999,50
2023-01-12 22:07:27.287081,0.0,110.64,0.48,50.1,99.9,85.49,61.49,6.210230183842666e-06,0.17038999999999999,50
2023-01-12 22:07:28.479068,0.0,112.83,0.49,50.1,99.9,85.35,61.33,6.365576023347749e-06,0.17038999999999999,50
2023-01-12 22:07:29.665813,0.0,111.95,0.49,50.1,99.9,85.47,61.57,6.2881531521034715e-06,0.17038999999999999,50
2023-01-12 22:07:30.857276,0.0,110.09,0.48,50.1,99.9,85.35,61.49,6.208261963042027e-06,0.17038999999999999,50
2023-01-12 22:07:32.043656,0.0,110.4,0.48,50.1,99.9,85.27,61.73,6.199183504799999e-06,0.17038999999999999,50
2023-01-12 22:07:33.233869,0.0,111.37,0.48,50.1,99.9,85.3,61.73,6.273855493390528e-06,0.17038999999999999,50
2023-01-12 22:07:34.420206,0.0,109.25,0.47,50.1,99.9,85.25,61.57,6.134386329507639e-06,0.17038999999999999,50
2023-01-12 22:07:35.611292,0.0,108.57,0.47,50.1,99.9,85.35,61.57,6.120607920593834e-06,0.17038999999999999,50
2023-01-12 22:07:36.797111,0.0,109.61,0.48,50.1,99.9,85.27,60.85,6.1519129923139155e-06,0.17038999999999999,50
2023-01-12 22:07:37.987353,0.0,109.22,0.47,50.1,99.9,85.23,61.25,6.152888505828777e-06,0.17038999999999999,50
2023-01-12 22:07:39.172175,0.0,111.76,0.49,50.1,99.9,85.2,61.25,6.26730896333911e-06,0.17038999999999999,50
2023-01-12 22:07:40.359684,0.0,111.33,0.48,50.1,99.9,85.13,61.09,6.257353939421748e-06,0.17038999999999999,50
2023-01-12 22:07:41.541923,0.0,111.06,0.48,50.2,99.9,85.18,60.77,6.2144765440285e-06,0.17038999999999999,50
2023-01-12 22:07:42.729741,0.0,112.33,0.49,50.2,99.9,85.18,61.49,6.3152022422823885e-06,0.17038999999999999,50
2023-01-12 22:07:43.913238,0.0,109.64,0.48,50.1,99.9,85.03,61.17,6.141547150533666e-06,0.17038999999999999,50
2023-01-12 22:07:45.101795,0.0,105.37,0.46,50.1,99.9,85.13,61.01,5.927596000895861e-06,0.17038999999999999,50
2023-01-12 22:07:46.285660,0.0,103.62,0.45,50.2,99.9,85.05,61.57,5.806138232390834e-06,0.17038999999999999,50
2023-01-12 22:07:47.474725,0.0,103.89,0.45,50.2,99.9,85.01,61.17,5.84683643055875e-06,0.17038999999999999,50
2023-01-12 22:07:48.658783,0.0,106.42,0.46,50.1,99.9,85.1,60.93,5.9640027243390005e-06,0.17038999999999999,50
2023-01-12 22:07:49.847930,0.0,103.99,0.45,50.1,99.9,84.93,61.17,5.852867937429638e-06,0.17038999999999999,50
2023-01-12 22:07:51.031319,0.0,101.37,0.44,50.1,99.9,84.91,60.44,5.67778020940075e-06,0.17038999999999999,50
2023-01-12 22:07:52.221659,1.0,845.48,3.68,50.1,99.9,84.96,61.33,4.7633881145179996e-05,0.17038999999999999,50
2023-01-12 22:07:53.405773,0.0,1442.21,6.27,50.1,99.9,84.91,60.68,8.082833273334904e-05,0.17038999999999999,50
2023-01-12 22:07:54.594666,0.0,105.81,0.46,50.1,99.9,84.96,60.93,5.954030932152416e-06,0.17038999999999999,50
2023-01-12 22:07:55.779804,0.0,105.99,0.46,50.1,99.9,84.86,61.01,5.9453225023004995e-06,0.17038999999999999,50
2023-01-12 22:07:56.969656,0.0,103.56,0.45,50.1,99.9,84.91,61.01,5.8321218469213324e-06,0.17038999999999999,50
2023-01-12 22:07:58.154272,0.0,104.19,0.45,50.1,99.9,84.86,61.41,5.841780494945998e-06,0.17038999999999999,50
2023-01-12 22:07:59.343792,0.0,104.49,0.45,50.1,99.9,84.79,60.85,5.882854129019999e-06,0.17038999999999999,50
2023-01-12 22:08:00.528092,0.0,105.35,0.46,50.1,99.9,84.81,60.85,5.9052443310972205e-06,0.17038999999999999,50
2023-01-12 22:08:01.718004,0.0,104.12,0.45,50.1,99.9,84.79,61.65,5.863954689833779e-06,0.17038999999999999,50
2023-01-12 22:08:02.902213,0.0,106.0,0.46,50.1,99.9,84.79,61.73,5.941222605572222e-06,0.17038999999999999,50
2023-01-12 22:08:04.092555,0.0,105.59,0.46,50.1,99.9,84.84,60.93,5.948892890331722e-06,0.17038999999999999,50
2023-01-12 22:08:05.277152,0.0,107.06,0.47,50.1,99.9,84.79,60.93,6.002600908827722e-06,0.17038999999999999,50
2023-01-12 22:08:06.467475,0.0,105.41,0.46,50.1,99.9,84.79,61.57,5.93865697849936e-06,0.17038999999999999,50
2023-01-12 22:08:07.652268,0.0,105.0,0.46,50.1,99.9,84.86,61.01,5.888075645375e-06,0.17038999999999999,50
2023-01-12 22:08:08.842198,0.0,106.88,0.46,50.1,99.9,84.79,60.85,6.01948672727111e-06,0.17038999999999999,50
2023-01-12 22:08:10.027039,0.0,103.68,0.45,50.1,99.9,84.79,61.01,5.814289670111999e-06,0.17038999999999999,50
2023-01-12 22:08:11.217412,0.0,106.25,0.46,50.1,99.9,84.79,61.01,5.986232887135415e-06,0.17038999999999999,50
2023-01-12 22:08:12.402188,0.0,105.51,0.46,50.1,99.9,84.76,60.68,5.916589974540667e-06,0.17038999999999999,50
2023-01-12 22:08:13.592547,0.0,104.15,0.45,50.1,99.9,84.79,60.93,5.86784774209486e-06,0.17038999999999999,50
2023-01-12 22:08:14.777492,0.0,102.15,0.44,50.1,99.9,84.76,61.57,5.72899134135625e-06,0.17038999999999999,50
2023-01-12 22:08:15.967771,0.0,104.65,0.45,50.1,99.9,84.79,60.77,5.895621667074029e-06,0.17038999999999999,50
2023-01-12 22:08:17.152218,0.0,106.46,0.46,50.1,99.9,84.79,61.09,5.9682045067143875e-06,0.17038999999999999,50
2023-01-12 22:08:18.343407,0.0,105.32,0.46,50.1,99.9,84.79,60.68,5.937903383760333e-06,0.17038999999999999,50
2023-01-12 22:08:19.528217,0.0,104.88,0.46,50.1,99.9,84.84,60.44,5.881430804553332e-06,0.17038999999999999,50
2023-01-12 22:08:20.718728,0.0,108.22,0.47,50.1,99.9,84.79,60.85,6.0979315390455e-06,0.17038999999999999,50
2023-01-12 22:08:21.904119,0.0,105.98,0.46,50.1,99.9,84.71,60.6,5.946030641247278e-06,0.17038999999999999,50
